"","tweet number","date","word"
"13613",13613,"Oct 16","twitter.com"
"13614",13614,"Oct 16","erictrump"
"13615",13615,"Oct 16","status"
"13616",13616,"Oct 16","1052174007708147714"
"13617",13617,"Oct 16","pic.twitter.com"
"13618",13618,"Oct 16","rnqlpots3o"
"13619",13619,"Oct 16","is"
"13620",13620,"Oct 16","it"
"13621",13621,"Oct 16","really"
"13622",13622,"Oct 16","possible"
"13623",13623,"Oct 16","that"
"13624",13624,"Oct 16","bruce"
"13625",13625,"Oct 16","ohr"
"13626",13626,"Oct 16","whose"
"13627",13627,"Oct 16","wife"
"13628",13628,"Oct 16","nellie"
"13629",13629,"Oct 16","was"
"13630",13630,"Oct 16","paid"
"13631",13631,"Oct 16","by"
"13632",13632,"Oct 16","simpson"
"13633",13633,"Oct 16","and"
"13634",13634,"Oct 16","gps"
"13635",13635,"Oct 16","fusion"
"13636",13636,"Oct 16","for"
"13637",13637,"Oct 16","work"
"13638",13638,"Oct 16","done"
"13639",13639,"Oct 16","on"
"13640",13640,"Oct 16","the"
"13641",13641,"Oct 16","fake"
"13642",13642,"Oct 16","dossier"
"13643",13643,"Oct 16","and"
"13644",13644,"Oct 16","who"
"13645",13645,"Oct 16","was"
"13646",13646,"Oct 16","used"
"13647",13647,"Oct 16","as"
"13648",13648,"Oct 16","a"
"13649",13649,"Oct 16","pawn"
"13650",13650,"Oct 16","in"
"13651",13651,"Oct 16","this"
"13652",13652,"Oct 16","whole"
"13653",13653,"Oct 16","scam"
"13654",13654,"Oct 16","witch"
"13655",13655,"Oct 16","hunt"
"13656",13656,"Oct 16","is"
"13657",13657,"Oct 16","still"
"13658",13658,"Oct 16","working"
"13659",13659,"Oct 16","for"
"13660",13660,"Oct 16","the"
"13661",13661,"Oct 16","department"
"13662",13662,"Oct 16","of"
"13663",13663,"Oct 16","justice"
"13664",13664,"Oct 16","can"
"13665",13665,"Oct 16","this"
"13666",13666,"Oct 16","really"
"13667",13667,"Oct 16","be"
"13668",13668,"Oct 16","so"
"13669",13669,"Oct 16","conflict"
"13670",13670,"Oct 16","between"
"13671",13671,"Oct 16","glen"
"13672",13672,"Oct 16","simpson’s"
"13673",13673,"Oct 16","testimony"
"13674",13674,"Oct 16","to"
"13675",13675,"Oct 16","another"
"13676",13676,"Oct 16","house"
"13677",13677,"Oct 16","panel"
"13678",13678,"Oct 16","about"
"13679",13679,"Oct 16","his"
"13680",13680,"Oct 16","contact"
"13681",13681,"Oct 16","with"
"13682",13682,"Oct 16","justice"
"13683",13683,"Oct 16","department"
"13684",13684,"Oct 16","official"
"13685",13685,"Oct 16","bruce"
"13686",13686,"Oct 16","ohr"
"13687",13687,"Oct 16","ohr"
"13688",13688,"Oct 16","was"
"13689",13689,"Oct 16","used"
"13690",13690,"Oct 16","by"
"13691",13691,"Oct 16","simpson"
"13692",13692,"Oct 16","and"
"13693",13693,"Oct 16","steele"
"13694",13694,"Oct 16","as"
"13695",13695,"Oct 16","a"
"13696",13696,"Oct 16","back"
"13697",13697,"Oct 16","channel"
"13698",13698,"Oct 16","to"
"13699",13699,"Oct 16","get"
"13700",13700,"Oct 16","fake"
"13701",13701,"Oct 16","dossier"
"13702",13702,"Oct 16","to"
"13703",13703,"Oct 16","fbi"
"13704",13704,"Oct 16","simpson"
"13705",13705,"Oct 16","pleading"
"13706",13706,"Oct 16","fifth"
"13707",13707,"Oct 16","catherine"
"13708",13708,"Oct 16","herridge"
"13709",13709,"Oct 16","where"
"13710",13710,"Oct 16","is"
"13711",13711,"Oct 16","jeff"
"13712",13712,"Oct 16","sessions"
"13713",13713,"Oct 16","federal"
"13714",13714,"Oct 16","judge"
"13715",13715,"Oct 16","throws"
"13716",13716,"Oct 16","out"
"13717",13717,"Oct 16","stormy"
"13718",13718,"Oct 16","danials"
"13719",13719,"Oct 16","lawsuit"
"13720",13720,"Oct 16","versus"
"13721",13721,"Oct 16","trump"
"13722",13722,"Oct 16","trump"
"13723",13723,"Oct 16","is"
"13724",13724,"Oct 16","entitled"
"13725",13725,"Oct 16","to"
"13726",13726,"Oct 16","full"
"13727",13727,"Oct 16","legal"
"13728",13728,"Oct 16","fees"
"13729",13729,"Oct 16","foxnews"
"13730",13730,"Oct 16","great"
"13731",13731,"Oct 16","now"
"13732",13732,"Oct 16","i"
"13733",13733,"Oct 16","can"
"13734",13734,"Oct 16","go"
"13735",13735,"Oct 16","after"
"13736",13736,"Oct 16","horseface"
"13737",13737,"Oct 16","and"
"13738",13738,"Oct 16","her"
"13739",13739,"Oct 16","3rd"
"13740",13740,"Oct 16","rate"
"13741",13741,"Oct 16","lawyer"
"13742",13742,"Oct 16","in"
"13743",13743,"Oct 16","the"
"13744",13744,"Oct 16","great"
"13745",13745,"Oct 16","state"
"13746",13746,"Oct 16","of"
"13747",13747,"Oct 16","texas"
"13748",13748,"Oct 16","she"
"13749",13749,"Oct 16","will"
"13750",13750,"Oct 16","confirm"
"13751",13751,"Oct 16","the"
"13752",13752,"Oct 16","letter"
"13753",13753,"Oct 16","she"
"13754",13754,"Oct 16","signed"
"13755",13755,"Oct 16","she"
"13756",13756,"Oct 16","knows"
"13757",13757,"Oct 16","nothing"
"13758",13758,"Oct 16","about"
"13759",13759,"Oct 16","me"
"13760",13760,"Oct 16","a"
"13761",13761,"Oct 16","total"
"13762",13762,"Oct 16","con"
"13763",13763,"Oct 16","incredible"
"13764",13764,"Oct 16","number"
"13765",13765,"Oct 16","just"
"13766",13766,"Oct 16","out"
"13767",13767,"Oct 16","7,036,000"
"13768",13768,"Oct 16","job"
"13769",13769,"Oct 16","openings"
"13770",13770,"Oct 16","astonishing"
"13771",13771,"Oct 16","it’s"
"13772",13772,"Oct 16","all"
"13773",13773,"Oct 16","working"
"13774",13774,"Oct 16","stock"
"13775",13775,"Oct 16","market"
"13776",13776,"Oct 16","up"
"13777",13777,"Oct 16","big"
"13778",13778,"Oct 16","on"
"13779",13779,"Oct 16","tremendous"
"13780",13780,"Oct 16","potential"
"13781",13781,"Oct 16","of"
"13782",13782,"Oct 16","usa"
"13783",13783,"Oct 16","also"
"13784",13784,"Oct 16","strong"
"13785",13785,"Oct 16","profits"
"13786",13786,"Oct 16","we"
"13787",13787,"Oct 16","are"
"13788",13788,"Oct 16","number"
"13789",13789,"Oct 16","one"
"13790",13790,"Oct 16","in"
"13791",13791,"Oct 16","world"
"13792",13792,"Oct 16","by"
"13793",13793,"Oct 16","far"
"13794",13794,"Oct 16","for"
"13795",13795,"Oct 16","the"
"13796",13796,"Oct 16","record"
"13797",13797,"Oct 16","i"
"13798",13798,"Oct 16","have"
"13799",13799,"Oct 16","no"
"13800",13800,"Oct 16","financial"
"13801",13801,"Oct 16","interests"
"13802",13802,"Oct 16","in"
"13803",13803,"Oct 16","saudi"
"13804",13804,"Oct 16","arabia"
"13805",13805,"Oct 16","or"
"13806",13806,"Oct 16","russia"
"13807",13807,"Oct 16","for"
"13808",13808,"Oct 16","that"
"13809",13809,"Oct 16","matter"
"13810",13810,"Oct 16","any"
"13811",13811,"Oct 16","suggestion"
"13812",13812,"Oct 16","that"
"13813",13813,"Oct 16","i"
"13814",13814,"Oct 16","have"
"13815",13815,"Oct 16","is"
"13816",13816,"Oct 16","just"
"13817",13817,"Oct 16","more"
"13818",13818,"Oct 16","fake"
"13819",13819,"Oct 16","news"
"13820",13820,"Oct 16","of"
"13821",13821,"Oct 16","which"
"13822",13822,"Oct 16","there"
"13823",13823,"Oct 16","is"
"13824",13824,"Oct 16","plenty"
"13825",13825,"Oct 16","8x"
"13826",13826,"Oct 16","more"
"13827",13827,"Oct 16","new"
"13828",13828,"Oct 16","manufacturing"
"13829",13829,"Oct 16","jobs"
"13830",13830,"Oct 16","now"
"13831",13831,"Oct 16","than"
"13832",13832,"Oct 16","with"
"13833",13833,"Oct 16","obama"
"13834",13834,"Oct 16","foxnews"
"13835",13835,"Oct 16","cvpayne"
"13836",13836,"Oct 16","the"
"13837",13837,"Oct 16","united"
"13838",13838,"Oct 16","states"
"13839",13839,"Oct 16","has"
"13840",13840,"Oct 16","strongly"
"13841",13841,"Oct 16","informed"
"13842",13842,"Oct 16","the"
"13843",13843,"Oct 16","president"
"13844",13844,"Oct 16","of"
"13845",13845,"Oct 16","honduras"
"13846",13846,"Oct 16","that"
"13847",13847,"Oct 16","if"
"13848",13848,"Oct 16","the"
"13849",13849,"Oct 16","large"
"13850",13850,"Oct 16","caravan"
"13851",13851,"Oct 16","of"
"13852",13852,"Oct 16","people"
"13853",13853,"Oct 16","heading"
"13854",13854,"Oct 16","to"
"13855",13855,"Oct 16","the"
"13856",13856,"Oct 16","u.s"
"13857",13857,"Oct 16","is"
"13858",13858,"Oct 16","not"
"13859",13859,"Oct 16","stopped"
"13860",13860,"Oct 16","and"
"13861",13861,"Oct 16","brought"
"13862",13862,"Oct 16","back"
"13863",13863,"Oct 16","to"
"13864",13864,"Oct 16","honduras"
"13865",13865,"Oct 16","no"
"13866",13866,"Oct 16","more"
"13867",13867,"Oct 16","money"
"13868",13868,"Oct 16","or"
"13869",13869,"Oct 16","aid"
"13870",13870,"Oct 16","will"
"13871",13871,"Oct 16","be"
"13872",13872,"Oct 16","given"
"13873",13873,"Oct 16","to"
"13874",13874,"Oct 16","honduras"
"13875",13875,"Oct 16","effective"
"13876",13876,"Oct 16","immediately"
"13877",13877,"Oct 16","op"
"13878",13878,"Oct 16","ed"
"13879",13879,"Oct 16","praises"
"13880",13880,"Oct 16","trump"
"13881",13881,"Oct 16","administrations"
"13882",13882,"Oct 16","efforts"
"13883",13883,"Oct 16","at"
"13884",13884,"Oct 16","the"
"13885",13885,"Oct 16","border"
"13886",13886,"Oct 16","foxnews"
"13887",13887,"Oct 16","the"
"13888",13888,"Oct 16","washington"
"13889",13889,"Oct 16","examiner"
"13890",13890,"Oct 16","states"
"13891",13891,"Oct 16","finally"
"13892",13892,"Oct 16","the"
"13893",13893,"Oct 16","government"
"13894",13894,"Oct 16","has"
"13895",13895,"Oct 16","taken"
"13896",13896,"Oct 16","steps"
"13897",13897,"Oct 16","to"
"13898",13898,"Oct 16","stop"
"13899",13899,"Oct 16","releasing"
"13900",13900,"Oct 16","unaccompanied"
"13901",13901,"Oct 16","minors"
"13902",13902,"Oct 16","to"
"13903",13903,"Oct 16","criminals"
"13904",13904,"Oct 16","and"
"13905",13905,"Oct 16","traffickers"
"13906",13906,"Oct 16","this"
"13907",13907,"Oct 16","was"
"13908",13908,"Oct 16","done"
"13909",13909,"Oct 16","by"
"13910",13910,"Oct 16","the"
"13911",13911,"Oct 16","obama"
"13912",13912,"Oct 16","administration"
"13913",13913,"Oct 16","thank"
"13914",13914,"Oct 16","you"
"13915",13915,"Oct 16","to"
"13916",13916,"Oct 16","the"
"13917",13917,"Oct 16","cherokee"
"13918",13918,"Oct 16","nation"
"13919",13919,"Oct 16","for"
"13920",13920,"Oct 16","revealing"
"13921",13921,"Oct 16","that"
"13922",13922,"Oct 16","elizabeth"
"13923",13923,"Oct 16","warren"
"13924",13924,"Oct 16","sometimes"
"13925",13925,"Oct 16","referred"
"13926",13926,"Oct 16","to"
"13927",13927,"Oct 16","as"
"13928",13928,"Oct 16","pocahontas"
"13929",13929,"Oct 16","is"
"13930",13930,"Oct 16","a"
"13931",13931,"Oct 16","complete"
"13932",13932,"Oct 16","and"
"13933",13933,"Oct 16","total"
"13934",13934,"Oct 16","fraud"
"13935",13935,"Oct 16","now"
"13936",13936,"Oct 16","that"
"13937",13937,"Oct 16","her"
"13938",13938,"Oct 16","claims"
"13939",13939,"Oct 16","of"
"13940",13940,"Oct 16","being"
"13941",13941,"Oct 16","of"
"13942",13942,"Oct 16","indian"
"13943",13943,"Oct 16","heritage"
"13944",13944,"Oct 16","have"
"13945",13945,"Oct 16","turned"
"13946",13946,"Oct 16","out"
"13947",13947,"Oct 16","to"
"13948",13948,"Oct 16","be"
"13949",13949,"Oct 16","a"
"13950",13950,"Oct 16","scam"
"13951",13951,"Oct 16","and"
"13952",13952,"Oct 16","a"
"13953",13953,"Oct 16","lie"
"13954",13954,"Oct 16","elizabeth"
"13955",13955,"Oct 16","warren"
"13956",13956,"Oct 16","should"
"13957",13957,"Oct 16","apologize"
"13958",13958,"Oct 16","for"
"13959",13959,"Oct 16","perpetrating"
"13960",13960,"Oct 16","this"
"13961",13961,"Oct 16","fraud"
"13962",13962,"Oct 16","against"
"13963",13963,"Oct 16","the"
"13964",13964,"Oct 16","american"
"13965",13965,"Oct 16","public"
"13966",13966,"Oct 16","harvard"
"13967",13967,"Oct 16","called"
"13968",13968,"Oct 16","her"
"13969",13969,"Oct 16","a"
"13970",13970,"Oct 16","person"
"13971",13971,"Oct 16","of"
"13972",13972,"Oct 16","color"
"13973",13973,"Oct 16","amazing"
"13974",13974,"Oct 16","con"
"13975",13975,"Oct 16","and"
"13976",13976,"Oct 16","would"
"13977",13977,"Oct 16","not"
"13978",13978,"Oct 16","have"
"13979",13979,"Oct 16","taken"
"13980",13980,"Oct 16","her"
"13981",13981,"Oct 16","otherwise"
"13982",13982,"Oct 16","pocahontas"
"13983",13983,"Oct 16","the"
"13984",13984,"Oct 16","bad"
"13985",13985,"Oct 16","version"
"13986",13986,"Oct 16","sometimes"
"13987",13987,"Oct 16","referred"
"13988",13988,"Oct 16","to"
"13989",13989,"Oct 16","as"
"13990",13990,"Oct 16","elizabeth"
"13991",13991,"Oct 16","warren"
"13992",13992,"Oct 16","is"
"13993",13993,"Oct 16","getting"
"13994",13994,"Oct 16","slammed"
"13995",13995,"Oct 16","she"
"13996",13996,"Oct 16","took"
"13997",13997,"Oct 16","a"
"13998",13998,"Oct 16","bogus"
"13999",13999,"Oct 16","dna"
"14000",14000,"Oct 16","test"
"14001",14001,"Oct 16","and"
"14002",14002,"Oct 16","it"
"14003",14003,"Oct 16","showed"
"14004",14004,"Oct 16","that"
"14005",14005,"Oct 16","she"
"14006",14006,"Oct 16","may"
"14007",14007,"Oct 16","be"
"14008",14008,"Oct 16","1"
"14009",14009,"Oct 16","1024"
"14010",14010,"Oct 16","far"
"14011",14011,"Oct 16","less"
"14012",14012,"Oct 16","than"
"14013",14013,"Oct 16","the"
"14014",14014,"Oct 16","average"
"14015",14015,"Oct 16","american"
"14016",14016,"Oct 16","now"
"14017",14017,"Oct 16","cherokee"
"14018",14018,"Oct 16","nation"
"14019",14019,"Oct 16","denies"
"14020",14020,"Oct 16","her"
"14021",14021,"Oct 16","dna"
"14022",14022,"Oct 16","test"
"14023",14023,"Oct 16","is"
"14024",14024,"Oct 16","useless"
"14025",14025,"Oct 16","even"
"14026",14026,"Oct 16","they"
"14027",14027,"Oct 16","don’t"
"14028",14028,"Oct 16","want"
"14029",14029,"Oct 16","her"
"14030",14030,"Oct 16","phony"
"14031",14031,"Oct 15","together"
"14032",14032,"Oct 15","we"
"14033",14033,"Oct 15","will"
"14034",14034,"Oct 15","prevail"
"14035",14035,"Oct 15","pic.twitter.com"
"14036",14036,"Oct 15","c1tlmvkdmt"
"14037",14037,"Oct 15","open"
"14038",14038,"Oct 15","enrollment"
"14039",14039,"Oct 15","starts"
"14040",14040,"Oct 15","today"
"14041",14041,"Oct 15","on"
"14042",14042,"Oct 15","lower"
"14043",14043,"Oct 15","priced"
"14044",14044,"Oct 15","medicare"
"14045",14045,"Oct 15","advantage"
"14046",14046,"Oct 15","plans"
"14047",14047,"Oct 15","so"
"14048",14048,"Oct 15","loved"
"14049",14049,"Oct 15","by"
"14050",14050,"Oct 15","our"
"14051",14051,"Oct 15","great"
"14052",14052,"Oct 15","seniors"
"14053",14053,"Oct 15","crazy"
"14054",14054,"Oct 15","bernie"
"14055",14055,"Oct 15","and"
"14056",14056,"Oct 15","his"
"14057",14057,"Oct 15","band"
"14058",14058,"Oct 15","of"
"14059",14059,"Oct 15","congressional"
"14060",14060,"Oct 15","dems"
"14061",14061,"Oct 15","will"
"14062",14062,"Oct 15","outlaw"
"14063",14063,"Oct 15","these"
"14064",14064,"Oct 15","plans"
"14065",14065,"Oct 15","disaster"
"14066",14066,"Oct 15","thank"
"14067",14067,"Oct 15","you"
"14068",14068,"Oct 15","to"
"14069",14069,"Oct 15","the"
"14070",14070,"Oct 15","law"
"14071",14071,"Oct 15","enforcement"
"14072",14072,"Oct 15","first"
"14073",14073,"Oct 15","responders"
"14074",14074,"Oct 15","and"
"14075",14075,"Oct 15","state"
"14076",14076,"Oct 15","local"
"14077",14077,"Oct 15","and"
"14078",14078,"Oct 15","federal"
"14079",14079,"Oct 15","officials"
"14080",14080,"Oct 15","who"
"14081",14081,"Oct 15","are"
"14082",14082,"Oct 15","helping"
"14083",14083,"Oct 15","in"
"14084",14084,"Oct 15","recovery"
"14085",14085,"Oct 15","efforts"
"14086",14086,"Oct 15","following"
"14087",14087,"Oct 15","hurricanemichael.pic.twitter.com"
"14088",14088,"Oct 15","a4k7sdnbqe"
"14089",14089,"Oct 15","first"
"14090",14090,"Oct 15","responders"
"14091",14091,"Oct 15","fema"
"14092",14092,"Oct 15","the"
"14093",14093,"Oct 15","job"
"14094",14094,"Oct 15","they've"
"14095",14095,"Oct 15","done"
"14096",14096,"Oct 15","is"
"14097",14097,"Oct 15","incredible"
"14098",14098,"Oct 15","president"
"14099",14099,"Oct 15","realdonaldtrump"
"14100",14100,"Oct 15","said"
"14101",14101,"Oct 15","as"
"14102",14102,"Oct 15","he"
"14103",14103,"Oct 15","toured"
"14104",14104,"Oct 15","damage"
"14105",14105,"Oct 15","from"
"14106",14106,"Oct 15","hurricanemichael"
"14107",14107,"Oct 15","in"
"14108",14108,"Oct 15","florida"
"14109",14109,"Oct 15","with"
"14110",14110,"Oct 15","flotus"
"14111",14111,"Oct 15","and"
"14112",14112,"Oct 15","administration"
"14113",14113,"Oct 15","officials"
"14114",14114,"Oct 15","today.pic.twitter.com"
"14115",14115,"Oct 15","kcgthizmxh"
"14116",14116,"Oct 15","just"
"14117",14117,"Oct 15","arrived"
"14118",14118,"Oct 15","in"
"14119",14119,"Oct 15","florida"
"14120",14120,"Oct 15","also"
"14121",14121,"Oct 15","thinking"
"14122",14122,"Oct 15","about"
"14123",14123,"Oct 15","our"
"14124",14124,"Oct 15","great"
"14125",14125,"Oct 15","alabama"
"14126",14126,"Oct 15","farmers"
"14127",14127,"Oct 15","and"
"14128",14128,"Oct 15","our"
"14129",14129,"Oct 15","many"
"14130",14130,"Oct 15","friends"
"14131",14131,"Oct 15","in"
"14132",14132,"Oct 15","north"
"14133",14133,"Oct 15","and"
"14134",14134,"Oct 15","south"
"14135",14135,"Oct 15","carolina"
"14136",14136,"Oct 15","today"
"14137",14137,"Oct 15","we"
"14138",14138,"Oct 15","are"
"14139",14139,"Oct 15","with"
"14140",14140,"Oct 15","you"
"14141",14141,"Oct 15","on"
"14142",14142,"Oct 15","our"
"14143",14143,"Oct 15","way"
"14144",14144,"Oct 15","to"
"14145",14145,"Oct 15","florida"
"14146",14146,"Oct 15","and"
"14147",14147,"Oct 15","georgia"
"14148",14148,"Oct 15","just"
"14149",14149,"Oct 15","spoke"
"14150",14150,"Oct 15","to"
"14151",14151,"Oct 15","the"
"14152",14152,"Oct 15","king"
"14153",14153,"Oct 15","of"
"14154",14154,"Oct 15","saudi"
"14155",14155,"Oct 15","arabia"
"14156",14156,"Oct 15","who"
"14157",14157,"Oct 15","denies"
"14158",14158,"Oct 15","any"
"14159",14159,"Oct 15","knowledge"
"14160",14160,"Oct 15","of"
"14161",14161,"Oct 15","whatever"
"14162",14162,"Oct 15","may"
"14163",14163,"Oct 15","have"
"14164",14164,"Oct 15","happened"
"14165",14165,"Oct 15","to"
"14166",14166,"Oct 15","our"
"14167",14167,"Oct 15","saudi"
"14168",14168,"Oct 15","arabian"
"14169",14169,"Oct 15","citizen"
"14170",14170,"Oct 15","he"
"14171",14171,"Oct 15","said"
"14172",14172,"Oct 15","that"
"14173",14173,"Oct 15","they"
"14174",14174,"Oct 15","are"
"14175",14175,"Oct 15","working"
"14176",14176,"Oct 15","closely"
"14177",14177,"Oct 15","with"
"14178",14178,"Oct 15","turkey"
"14179",14179,"Oct 15","to"
"14180",14180,"Oct 15","find"
"14181",14181,"Oct 15","answer"
"14182",14182,"Oct 15","i"
"14183",14183,"Oct 15","am"
"14184",14184,"Oct 15","immediately"
"14185",14185,"Oct 15","sending"
"14186",14186,"Oct 15","our"
"14187",14187,"Oct 15","secretary"
"14188",14188,"Oct 15","of"
"14189",14189,"Oct 15","state"
"14190",14190,"Oct 15","to"
"14191",14191,"Oct 15","meet"
"14192",14192,"Oct 15","with"
"14193",14193,"Oct 15","king"
"14194",14194,"Oct 15","will"
"14195",14195,"Oct 15","be"
"14196",14196,"Oct 15","leaving"
"14197",14197,"Oct 15","for"
"14198",14198,"Oct 15","florida"
"14199",14199,"Oct 15","and"
"14200",14200,"Oct 15","georgia"
"14201",14201,"Oct 15","with"
"14202",14202,"Oct 15","the"
"14203",14203,"Oct 15","first"
"14204",14204,"Oct 15","lady"
"14205",14205,"Oct 15","to"
"14206",14206,"Oct 15","tour"
"14207",14207,"Oct 15","the"
"14208",14208,"Oct 15","hurricane"
"14209",14209,"Oct 15","damage"
"14210",14210,"Oct 15","and"
"14211",14211,"Oct 15","visit"
"14212",14212,"Oct 15","with"
"14213",14213,"Oct 15","fema"
"14214",14214,"Oct 15","first"
"14215",14215,"Oct 15","responders"
"14216",14216,"Oct 15","and"
"14217",14217,"Oct 15","law"
"14218",14218,"Oct 15","enforcement"
"14219",14219,"Oct 15","maximum"
"14220",14220,"Oct 15","effort"
"14221",14221,"Oct 15","is"
"14222",14222,"Oct 15","taking"
"14223",14223,"Oct 15","place"
"14224",14224,"Oct 15","everyone"
"14225",14225,"Oct 15","is"
"14226",14226,"Oct 15","working"
"14227",14227,"Oct 15","very"
"14228",14228,"Oct 15","hard"
"14229",14229,"Oct 15","worst"
"14230",14230,"Oct 15","hit"
"14231",14231,"Oct 15","in"
"14232",14232,"Oct 15","50"
"14233",14233,"Oct 15","years"
"14234",14234,"Oct 15","the"
"14235",14235,"Oct 15","crowds"
"14236",14236,"Oct 15","at"
"14237",14237,"Oct 15","my"
"14238",14238,"Oct 15","rallies"
"14239",14239,"Oct 15","are"
"14240",14240,"Oct 15","far"
"14241",14241,"Oct 15","bigger"
"14242",14242,"Oct 15","than"
"14243",14243,"Oct 15","they"
"14244",14244,"Oct 15","have"
"14245",14245,"Oct 15","ever"
"14246",14246,"Oct 15","been"
"14247",14247,"Oct 15","before"
"14248",14248,"Oct 15","including"
"14249",14249,"Oct 15","the"
"14250",14250,"Oct 15","2016"
"14251",14251,"Oct 15","election"
"14252",14252,"Oct 15","never"
"14253",14253,"Oct 15","an"
"14254",14254,"Oct 15","empty"
"14255",14255,"Oct 15","seat"
"14256",14256,"Oct 15","in"
"14257",14257,"Oct 15","these"
"14258",14258,"Oct 15","large"
"14259",14259,"Oct 15","venues"
"14260",14260,"Oct 15","many"
"14261",14261,"Oct 15","thousands"
"14262",14262,"Oct 15","of"
"14263",14263,"Oct 15","people"
"14264",14264,"Oct 15","watching"
"14265",14265,"Oct 15","screens"
"14266",14266,"Oct 15","outside"
"14267",14267,"Oct 15","enthusiasm"
"14268",14268,"Oct 15","spirit"
"14269",14269,"Oct 15","is"
"14270",14270,"Oct 15","through"
"14271",14271,"Oct 15","the"
"14272",14272,"Oct 15","roof"
"14273",14273,"Oct 15","something"
"14274",14274,"Oct 15","big"
"14275",14275,"Oct 15","is"
"14276",14276,"Oct 15","happening"
"14277",14277,"Oct 15","watch"
"14278",14278,"Oct 15","the"
"14279",14279,"Oct 15","only"
"14280",14280,"Oct 15","way"
"14281",14281,"Oct 15","to"
