"","date","word"
"1105","Nov 21","dangerous"
"1106","Nov 21","disgrace"
"1107","Nov 21","it"
"1108","Nov 21","has"
"1109","Nov 21","become"
"1110","Nov 21","a"
"1111","Nov 21","dumping"
"1112","Nov 21","ground"
"1113","Nov 21","for"
"1114","Nov 21","certain"
"1115","Nov 21","lawyers"
"1116","Nov 21","looking"
"1117","Nov 21","for"
"1118","Nov 21","easy"
"1119","Nov 21","wins"
"1120","Nov 21","and"
"1121","Nov 21","delays"
"1122","Nov 21","much"
"1123","Nov 21","talk"
"1124","Nov 21","over"
"1125","Nov 21","dividing"
"1126","Nov 21","up"
"1127","Nov 21","the"
"1128","Nov 21","9th"
"1129","Nov 21","circuit"
"1130","Nov 21","into"
"1131","Nov 21","2"
"1132","Nov 21","or"
"1133","Nov 21","3"
"1134","Nov 21","circuits"
"1135","Nov 21","too"
"1136","Nov 21","big"
"1137","Nov 21","there"
"1138","Nov 21","are"
"1139","Nov 21","a"
"1140","Nov 21","lot"
"1141","Nov 21","of"
"1142","Nov 21","criminals"
"1143","Nov 21","in"
"1144","Nov 21","the"
"1145","Nov 21","caravan"
"1146","Nov 21","we"
"1147","Nov 21","will"
"1148","Nov 21","stop"
"1149","Nov 21","them"
"1150","Nov 21","catch"
"1151","Nov 21","and"
"1152","Nov 21","detain"
"1153","Nov 21","judicial"
"1154","Nov 21","activism"
"1155","Nov 21","by"
"1156","Nov 21","people"
"1157","Nov 21","who"
"1158","Nov 21","know"
"1159","Nov 21","nothing"
"1160","Nov 21","about"
"1161","Nov 21","security"
"1162","Nov 21","and"
"1163","Nov 21","the"
"1164","Nov 21","safety"
"1165","Nov 21","of"
"1166","Nov 21","our"
"1167","Nov 21","citizens"
"1168","Nov 21","is"
"1169","Nov 21","putting"
"1170","Nov 21","our"
"1171","Nov 21","country"
"1172","Nov 21","in"
"1173","Nov 21","great"
"1174","Nov 21","danger"
"1175","Nov 21","not"
"1176","Nov 21","good"
"1177","Nov 21","thank"
"1178","Nov 21","you"
"1179","Nov 21","to"
"1180","Nov 21","president"
"1181","Nov 21","trump"
"1182","Nov 21","on"
"1183","Nov 21","the"
"1184","Nov 21","border"
"1185","Nov 21","no"
"1186","Nov 21","american"
"1187","Nov 21","president"
"1188","Nov 21","has"
"1189","Nov 21","ever"
"1190","Nov 21","done"
"1191","Nov 21","this"
"1192","Nov 21","before"
"1193","Nov 21","hector"
"1194","Nov 21","garza"
"1195","Nov 21","national"
"1196","Nov 21","border"
"1197","Nov 21","patrol"
"1198","Nov 21","council"
"1199","Nov 21","are"
"1200","Nov 21","so"
"1201","Nov 21","many"
"1202","Nov 21","opposing"
"1203","Nov 21","view"
"1204","Nov 21","on"
"1205","Nov 21","border"
"1206","Nov 21","and"
"1207","Nov 21","safety"
"1208","Nov 21","cases"
"1209","Nov 21","filed"
"1210","Nov 21","there"
"1211","Nov 21","and"
"1212","Nov 21","why"
"1213","Nov 21","are"
"1214","Nov 21","a"
"1215","Nov 21","vast"
"1216","Nov 21","number"
"1217","Nov 21","of"
"1218","Nov 21","those"
"1219","Nov 21","cases"
"1220","Nov 21","overturned"
"1221","Nov 21","please"
"1222","Nov 21","study"
"1223","Nov 21","the"
"1224","Nov 21","numbers"
"1225","Nov 21","they"
"1226","Nov 21","are"
"1227","Nov 21","shocking"
"1228","Nov 21","we"
"1229","Nov 21","need"
"1230","Nov 21","protection"
"1231","Nov 21","and"
"1232","Nov 21","security"
"1233","Nov 21","these"
"1234","Nov 21","rulings"
"1235","Nov 21","are"
"1236","Nov 21","making"
"1237","Nov 21","our"
"1238","Nov 21","country"
"1239","Nov 21","unsafe"
"1240","Nov 21","very"
"1241","Nov 21","dangerous"
"1242","Nov 21","and"
"1243","Nov 21","unwise"
"1244","Nov 21","sorry"
"1245","Nov 21","chief"
"1246","Nov 21","justice"
"1247","Nov 21","john"
"1248","Nov 21","roberts"
"1249","Nov 21","but"
"1250","Nov 21","you"
"1251","Nov 21","do"
"1252","Nov 21","indeed"
"1253","Nov 21","have"
"1254","Nov 21","obama"
"1255","Nov 21","judges"
"1256","Nov 21","and"
"1257","Nov 21","they"
"1258","Nov 21","have"
"1259","Nov 21","a"
"1260","Nov 21","much"
"1261","Nov 21","different"
"1262","Nov 21","point"
"1263","Nov 21","of"
"1264","Nov 21","view"
"1265","Nov 21","than"
"1266","Nov 21","the"
"1267","Nov 21","people"
"1268","Nov 21","who"
"1269","Nov 21","are"
"1270","Nov 21","charged"
"1271","Nov 21","with"
"1272","Nov 21","the"
"1273","Nov 21","safety"
"1274","Nov 21","of"
"1275","Nov 21","our"
"1276","Nov 21","country"
"1277","Nov 21","it"
"1278","Nov 21","would"
"1279","Nov 21","be"
"1280","Nov 21","great"
"1281","Nov 21","if"
"1282","Nov 21","the"
"1283","Nov 21","9th"
"1284","Nov 21","circuit"
"1285","Nov 21","was"
"1286","Nov 21","indeed"
"1287","Nov 21","an"
"1288","Nov 21","independent"
"1289","Nov 21","judiciary"
"1290","Nov 21","but"
"1291","Nov 21","if"
"1292","Nov 21","it"
"1293","Nov 21","is"
"1294","Nov 21","why"
"1295","Nov 21","great"
"1296","Nov 21","new"
"1297","Nov 21","book"
"1298","Nov 21","out"
"1299","Nov 21","mad"
"1300","Nov 21","politics"
"1301","Nov 21","keeping"
"1302","Nov 21","your"
"1303","Nov 21","sanity"
"1304","Nov 21","in"
"1305","Nov 21","a"
"1306","Nov 21","world"
"1307","Nov 21","gone"
"1308","Nov 21","crazy"
"1309","Nov 21","by"
"1310","Nov 21","realdrgina"
"1311","Nov 21","loudon"
"1312","Nov 21","go"
"1313","Nov 21","out"
"1314","Nov 21","and"
"1315","Nov 21","get"
"1316","Nov 21","your"
"1317","Nov 21","copy"
"1318","Nov 21","today"
"1319","Nov 21","a"
"1320","Nov 21","great"
"1321","Nov 21","read"
"1322","Nov 21","trump"
"1323","Nov 21","imitation"
"1324","Nov 21","syndrome"
"1325","Nov 21","is"
"1326","Nov 21","afflicting"
"1327","Nov 21","the"
"1328","Nov 21","president’s"
"1329","Nov 21","liberal"
"1330","Nov 21","enemies"
"1331","Nov 21","thank"
"1332","Nov 21","you"
"1333","Nov 21","mgoodwin_nypost"
"1334","Nov 21","https"
"1335","Nov 21","nypost.com"
"1336","Nov 21","2018"
"1337","Nov 21","11"
"1338","Nov 21","20"
"1339","Nov 21","trump"
"1340","Nov 21","imitation"
"1341","Nov 21","syndrome"
"1342","Nov 21","is"
"1343","Nov 21","afflicting"
"1344","Nov 21","the"
"1345","Nov 21","presidents"
"1346","Nov 21","liberal"
"1347","Nov 21","enemies"
"1348","Nov 21","oil"
"1349","Nov 21","prices"
"1350","Nov 21","getting"
"1351","Nov 21","lower"
"1352","Nov 21","great"
"1353","Nov 21","like"
"1354","Nov 21","a"
"1355","Nov 21","big"
"1356","Nov 21","tax"
"1357","Nov 21","cut"
"1358","Nov 21","for"
"1359","Nov 21","america"
"1360","Nov 21","and"
"1361","Nov 21","the"
"1362","Nov 21","world"
"1363","Nov 21","enjoy"
"1364","Nov 21","54"
"1365","Nov 21","was"
"1366","Nov 21","just"
"1367","Nov 21","82"
"1368","Nov 21","thank"
"1369","Nov 21","you"
"1370","Nov 21","to"
"1371","Nov 21","saudi"
"1372","Nov 21","arabia"
"1373","Nov 21","but"
"1374","Nov 21","let’s"
"1375","Nov 21","go"
"1376","Nov 21","lower"
"1377","Nov 20","so"
"1378","Nov 20","called"
"1379","Nov 20","comedian"
"1380","Nov 20","michelle"
"1381","Nov 20","wolf"
"1382","Nov 20","bombed"
"1383","Nov 20","so"
"1384","Nov 20","badly"
"1385","Nov 20","last"
"1386","Nov 20","year"
"1387","Nov 20","at"
"1388","Nov 20","the"
"1389","Nov 20","white"
"1390","Nov 20","house"
"1391","Nov 20","correspondents"
"1392","Nov 20","dinner"
"1393","Nov 20","that"
"1394","Nov 20","this"
"1395","Nov 20","year"
"1396","Nov 20","for"
"1397","Nov 20","the"
"1398","Nov 20","first"
"1399","Nov 20","time"
"1400","Nov 20","in"
"1401","Nov 20","decades"
"1402","Nov 20","they"
"1403","Nov 20","will"
"1404","Nov 20","have"
"1405","Nov 20","an"
"1406","Nov 20","author"
"1407","Nov 20","instead"
"1408","Nov 20","of"
"1409","Nov 20","a"
"1410","Nov 20","comedian"
"1411","Nov 20","good"
"1412","Nov 20","first"
"1413","Nov 20","step"
"1414","Nov 20","in"
"1415","Nov 20","comeback"
"1416","Nov 20","of"
"1417","Nov 20","a"
"1418","Nov 20","dying"
"1419","Nov 20","evening"
"1420","Nov 20","and"
"1421","Nov 20","tradition"
"1422","Nov 20","maybe"
"1423","Nov 20","i"
"1424","Nov 20","will"
"1425","Nov 20","go"
"1426","Nov 20","president"
"1427","Nov 20","realdonaldtrump"
"1428","Nov 20","joined"
"1429","Nov 20","by"
"1430","Nov 20","flotus"
"1431","Nov 20","has"
"1432","Nov 20","officially"
"1433","Nov 20","pardoned"
"1434","Nov 20","this"
"1435","Nov 20","year's"
"1436","Nov 20","national"
"1437","Nov 20","thanksgiving"
"1438","Nov 20","turkey"
"1439","Nov 20","peas"
"1440","Nov 20","and"
"1441","Nov 20","his"
"1442","Nov 20","alternate"
"1443","Nov 20","carrots"
"1444","Nov 20","pic.twitter.com"
"1445","Nov 20","exl9pgk8bo"
"1446","Nov 19","i"
"1447","Nov 19","hope"
"1448","Nov 19","the"
"1449","Nov 19","discovery"
"1450","Nov 19","and"
"1451","Nov 19","eventual"
"1452","Nov 19","recovery"
"1453","Nov 19","of"
"1454","Nov 19","the"
"1455","Nov 19","argentine"
"1456","Nov 19","submarine"
"1457","Nov 19","san"
"1458","Nov 19","juan"
"1459","Nov 19","brings"
"1460","Nov 19","needed"
"1461","Nov 19","closure"
"1462","Nov 19","to"
"1463","Nov 19","the"
"1464","Nov 19","wonderful"
"1465","Nov 19","families"
"1466","Nov 19","of"
"1467","Nov 19","those"
"1468","Nov 19","brave"
"1469","Nov 19","missing"
"1470","Nov 19","sailors"
"1471","Nov 19","i"
"1472","Nov 19","look"
"1473","Nov 19","forward"
"1474","Nov 19","to"
"1475","Nov 19","hearing"
"1476","Nov 19","more"
"1477","Nov 19","from"
"1478","Nov 19","my"
"1479","Nov 19","friend"
"1480","Nov 19","president"
"1481","Nov 19","mauriciomacri"
"1482","Nov 19","in"
"1483","Nov 19","argentina"
"1484","Nov 19","later"
"1485","Nov 19","this"
"1486","Nov 19","month"
"1487","Nov 19","the"
"1488","Nov 19","whitehouse"
"1489","Nov 19","is"
"1490","Nov 19","getting"
"1491","Nov 19","ready"
"1492","Nov 19","for"
"1493","Nov 19","the"
"1494","Nov 19","christmas"
"1495","Nov 19","season"
"1496","Nov 19","thank"
"1497","Nov 19","you"
"1498","Nov 19","to"
"1499","Nov 19","the"
"1500","Nov 19","smith"
"1501","Nov 19","family"
"1502","Nov 19","the"
"1503","Nov 19","national"
"1504","Nov 19","christmas"
"1505","Nov 19","tree"
"1506","Nov 19","association"
"1507","Nov 19","for"
"1508","Nov 19","providing"
"1509","Nov 19","this"
"1510","Nov 19","year's"
"1511","Nov 19","tree"
"1512","Nov 19","and"
"1513","Nov 19","to"
"1514","Nov 19","our"
"1515","Nov 19","natlparkservice"
"1516","Nov 19","for"
"1517","Nov 19","their"
"1518","Nov 19","hard"
"1519","Nov 19","work"
"1520","Nov 19","in"
"1521","Nov 19","trimming"
"1522","Nov 19","the"
"1523","Nov 19","tree"
"1524","Nov 19","for"
"1525","Nov 19","the"
"1526","Nov 19","blue"
"1527","Nov 19","room.pic.twitter.com"
"1528","Nov 19","jiyybwcexo"
"1529","Nov 19","president"
"1530","Nov 19","trump"
"1531","Nov 19","and"
"1532","Nov 19","the"
"1533","Nov 19","first"
"1534","Nov 19","lady"
"1535","Nov 19","participate"
"1536","Nov 19","in"
"1537","Nov 19","the"
"1538","Nov 19","white"
"1539","Nov 19","house"
"1540","Nov 19","christmas"
"1541","Nov 19","tree"
"1542","Nov 19","deliveryhttps"
"1543","Nov 19","www.pscp.tv"
"1544","Nov 19","w"
"1545","Nov 19","bsl0sjfxtffhvnj5ukfkrup8mxpxslzpdnfhdk14qur84kgkjys4wxjnk6hzzivkj82qwhclr3culorcavqw"
"1546","Nov 19","we"
"1547","Nov 19","no"
"1548","Nov 19","longer"
"1549","Nov 19","pay"
"1550","Nov 19","pakistan"
"1551","Nov 19","the"
"1552","Nov 19","billions"
"1553","Nov 19","because"
"1554","Nov 19","they"
"1555","Nov 19","would"
"1556","Nov 19","take"
"1557","Nov 19","our"
"1558","Nov 19","money"
"1559","Nov 19","and"
"1560","Nov 19","do"
"1561","Nov 19","nothing"
"1562","Nov 19","for"
"1563","Nov 19","us"
"1564","Nov 19","bin"
"1565","Nov 19","laden"
"1566","Nov 19","being"
"1567","Nov 19","a"
"1568","Nov 19","prime"
"1569","Nov 19","example"
"1570","Nov 19","afghanistan"
"1571","Nov 19","being"
"1572","Nov 19","another"
"1573","Nov 19","they"
"1574","Nov 19","were"
"1575","Nov 19","just"
"1576","Nov 19","one"
"1577","Nov 19","of"
"1578","Nov 19","many"
"1579","Nov 19","countries"
"1580","Nov 19","that"
"1581","Nov 19","take"
"1582","Nov 19","from"
"1583","Nov 19","the"
"1584","Nov 19","united"
"1585","Nov 19","states"
"1586","Nov 19","without"
"1587","Nov 19","giving"
"1588","Nov 19","anything"
"1589","Nov 19","in"
"1590","Nov 19","return"
"1591","Nov 19","that’s"
"1592","Nov 19","ending"
"1593","Nov 19","of"
"1594","Nov 19","course"
"1595","Nov 19","we"
"1596","Nov 19","should"
"1597","Nov 19","have"
"1598","Nov 19","captured"
"1599","Nov 19","osama"
"1600","Nov 19","bin"
"1601","Nov 19","laden"
"1602","Nov 19","long"
"1603","Nov 19","before"
"1604","Nov 19","we"
"1605","Nov 19","did"
"1606","Nov 19","i"
"1607","Nov 19","pointed"
"1608","Nov 19","him"
"1609","Nov 19","out"
"1610","Nov 19","in"
"1611","Nov 19","my"
"1612","Nov 19","book"
"1613","Nov 19","just"
"1614","Nov 19","before"
"1615","Nov 19","the"
"1616","Nov 19","attack"
"1617","Nov 19","on"
"1618","Nov 19","the"
"1619","Nov 19","world"
"1620","Nov 19","trade"
"1621","Nov 19","center"
"1622","Nov 19","president"
"1623","Nov 19","clinton"
"1624","Nov 19","famously"
"1625","Nov 19","missed"
"1626","Nov 19","his"
"1627","Nov 19","shot"
"1628","Nov 19","we"
"1629","Nov 19","paid"
"1630","Nov 19","pakistan"
"1631","Nov 19","billions"
"1632","Nov 19","of"
"1633","Nov 19","dollars"
"1634","Nov 19","they"
"1635","Nov 19","never"
"1636","Nov 19","told"
"1637","Nov 19","us"
"1638","Nov 19","he"
"1639","Nov 19","was"
"1640","Nov 19","living"
"1641","Nov 19","there"
"1642","Nov 19","fools"
"1643","Nov 13","boom"
"1644","Nov 13","record"
"1645","Nov 13","high"
"1646","Nov 13","business"
"1647","Nov 13","optimism"
"1648","Nov 13","need"
"1649","Nov 13","for"
"1650","Nov 13","employees"
"1651","Nov 13","at"
"1652","Nov 13","45"
"1653","Nov 13","year"
"1654","Nov 13","high"
"1655","Nov 13","https"
"1656","Nov 13","www.washingtonexaminer.com"
"1657","Nov 13","washington"
"1658","Nov 13","secrets"
"1659","Nov 13","record"
"1660","Nov 13","high"
"1661","Nov 13","business"
"1662","Nov 13","optimism"
"1663","Nov 13","need"
"1664","Nov 13","for"
"1665","Nov 13","employees"
"1666","Nov 13","at"
"1667","Nov 13","45"
"1668","Nov 13","year"
"1669","Nov 13","high"
"1670","Nov 19","cindyhydesmith"
"1671","Nov 19","loves"
"1672","Nov 19","mississippi"
"1673","Nov 19","and"
"1674","Nov 19","our"
"1675","Nov 19","great"
"1676","Nov 19","u.s.a.https"
"1677","Nov 19","twitter.com"
"1678","Nov 19","teamtrump"
"1679","Nov 19","status"
"1680","Nov 19","1064200005584588800"
"1681","Nov 18","i"
"1682","Nov 18","will"
"1683","Nov 18","be"
"1684","Nov 18","interviewed"
"1685","Nov 18","by"
"1686","Nov 18","chris"
"1687","Nov 18","wallace"
"1688","Nov 18","on"
"1689","Nov 18","foxnews"
"1690","Nov 18","at"
"1691","Nov 18","2"
"1692","Nov 18","00"
"1693","Nov 18","p.m"
"1694","Nov 18","and"
"1695","Nov 18","7"
"1696","Nov 18","00"
"1697","Nov 18","p.m"
"1698","Nov 18","enjoy"
"1699","Nov 18","from"
"1700","Nov 18","day"
"1701","Nov 18","one"
"1702","Nov 18","rick"
"1703","Nov 18","scott"
"1704","Nov 18","never"
"1705","Nov 18","wavered"
"1706","Nov 18","he"
"1707","Nov 18","was"
"1708","Nov 18","a"
"1709","Nov 18","great"
"1710","Nov 18","governor"
"1711","Nov 18","and"
"1712","Nov 18","will"
"1713","Nov 18","be"
"1714","Nov 18","even"
"1715","Nov 18","a"
"1716","Nov 18","greater"
"1717","Nov 18","senator"
"1718","Nov 18","in"
"1719","Nov 18","representing"
"1720","Nov 18","the"
"1721","Nov 18","people"
"1722","Nov 18","of"
"1723","Nov 18","florida"
"1724","Nov 18","congratulations"
"1725","Nov 18","to"
"1726","Nov 18","rick"
"1727","Nov 18","on"
"1728","Nov 18","having"
"1729","Nov 18","waged"
"1730","Nov 18","such"
"1731","Nov 18","a"
"1732","Nov 18","courageous"
"1733","Nov 18","and"
"1734","Nov 18","successful"
"1735","Nov 18","campaign"
"1736","Nov 18","catch"
"1737","Nov 18","and"
"1738","Nov 18","release"
"1739","Nov 18","is"
"1740","Nov 18","an"
"1741","Nov 18","obsolete"
"1742","Nov 18","term"
"1743","Nov 18","it"
"1744","Nov 18","is"
"1745","Nov 18","now"
"1746","Nov 18","catch"
"1747","Nov 18","and"
"1748","Nov 18","detain"
"1749","Nov 18","illegal"
"1750","Nov 18","immigrants"
"1751","Nov 18","trying"
"1752","Nov 18","to"
"1753","Nov 18","come"
"1754","Nov 18","into"
"1755","Nov 18","the"
"1756","Nov 18","u.s.a"
"1757","Nov 18","often"
"1758","Nov 18","proudly"
"1759","Nov 18","flying"
"1760","Nov 18","the"
"1761","Nov 18","flag"
"1762","Nov 18","of"
"1763","Nov 18","their"
"1764","Nov 18","nation"
"1765","Nov 18","as"
"1766","Nov 18","they"
"1767","Nov 18","ask"
"1768","Nov 18","for"
"1769","Nov 18","u.s"
"1770","Nov 18","asylum"
"1771","Nov 18","will"
"1772","Nov 18","be"
"1773","Nov 18","detained"
"1774","Nov 18","or"
"1775","Nov 18","turned"
"1776","Nov 18","away"
"1777","Nov 18","dems"
"1778","Nov 18","must"
"1779","Nov 18","approve"
"1780","Nov 18","border"
"1781","Nov 18","security"
"1782","Nov 18","wall"
"1783","Nov 18","now"
"1784","Nov 18","the"
"1785","Nov 18","mayor"
"1786","Nov 18","of"
"1787","Nov 18","tijuana"
"1788","Nov 18","mexico"
"1789","Nov 18","just"
"1790","Nov 18","stated"
"1791","Nov 18","that"
"1792","Nov 18","the"
"1793","Nov 18","city"
"1794","Nov 18","is"
"1795","Nov 18","ill"
"1796","Nov 18","prepared"
"1797","Nov 18","to"
"1798","Nov 18","handle"
"1799","Nov 18","this"
"1800","Nov 18","many"
"1801","Nov 18","migrants"
"1802","Nov 18","the"
"1803","Nov 18","backlog"
"1804","Nov 18","could"
"1805","Nov 18","last"
"1806","Nov 18","6"
"1807","Nov 18","months"
"1808","Nov 18","likewise"
"1809","Nov 18","the"
"1810","Nov 18","u.s"
"1811","Nov 18","is"
"1812","Nov 18","ill"
"1813","Nov 18","prepared"
"1814","Nov 18","for"
"1815","Nov 18","this"
"1816","Nov 18","invasion"
"1817","Nov 18","and"
"1818","Nov 18","will"
"1819","Nov 18","not"
"1820","Nov 18","stand"
"1821","Nov 18","for"
"1822","Nov 18","it"
"1823","Nov 18","they"
"1824","Nov 18","are"
"1825","Nov 18","causing"
"1826","Nov 18","crime"
"1827","Nov 18","and"
"1828","Nov 18","big"
"1829","Nov 18","problems"
"1830","Nov 18","in"
"1831","Nov 18","mexico"
"1832","Nov 18","go"
"1833","Nov 18","home"
"1834","Nov 18","so"
"1835","Nov 18","funny"
"1836","Nov 18","to"
"1837","Nov 18","see"
"1838","Nov 18","little"
"1839","Nov 18","adam"
"1840","Nov 18","schitt"
"1841","Nov 18","d"
"1842","Nov 18","ca"
"1843","Nov 18","talking"
"1844","Nov 18","about"
"1845","Nov 18","the"
"1846","Nov 18","fact"
"1847","Nov 18","that"
"1848","Nov 18","acting"
"1849","Nov 18","attorney"
"1850","Nov 18","general"
"1851","Nov 18","matt"
"1852","Nov 18","whitaker"
"1853","Nov 18","was"
"1854","Nov 18","not"
"1855","Nov 18","approved"
"1856","Nov 18","by"
"1857","Nov 18","the"
"1858","Nov 18","senate"
"1859","Nov 18","but"
"1860","Nov 18","not"
"1861","Nov 18","mentioning"
"1862","Nov 18","the"
"1863","Nov 18","fact"
"1864","Nov 18","that"
"1865","Nov 18","bob"
"1866","Nov 18","mueller"
"1867","Nov 18","who"
"1868","Nov 18","is"
"1869","Nov 18","highly"
"1870","Nov 18","conflicted"
"1871","Nov 18","was"
"1872","Nov 18","not"
"1873","Nov 18","approved"
"1874","Nov 18","by"
"1875","Nov 18","the"
"1876","Nov 18","senate"
"1877","Nov 16","chris"
"1878","Nov 16","wallace"
"1879","Nov 16","during"
"1880","Nov 16","his"
"1881","Nov 16","interview"
"1882","Nov 16","at"
"1883","Nov 16","the"
"1884","Nov 16","white"
"1885","Nov 16","house"
"1886","Nov 16","with"
"1887","Nov 16","president"
"1888","Nov 16","trump"
"1889","Nov 16","check"
"1890","Nov 16","your"
"1891","Nov 16","local"
"1892","Nov 16","listings"
"1893","Nov 16","to"
"1894","Nov 16","watch"
"1895","Nov 16","this"
"1896","Nov 16","sunday"
"1897","Nov 16","fns"
"1898","Nov 16","foxnews"
"1899","Nov 16","whitehousepic.twitter.com"
"1900","Nov 16","5adrodg25n"
"1901","Nov 17","incredible"
"1902","Nov 17","to"
"1903","Nov 17","be"
"1904","Nov 17","with"
"1905","Nov 17","our"
"1906","Nov 17","great"
"1907","Nov 17","heroes"
"1908","Nov 17","today"
"1909","Nov 17","in"
"1910","Nov 17","california"
"1911","Nov 17","we"
"1912","Nov 17","will"
"1913","Nov 17","always"
"1914","Nov 17","be"
"1915","Nov 17","with"
"1916","Nov 17","you"
"1917","Nov 17","pic.twitter.com"
"1918","Nov 17","b1mctf83zf"
"1919","Nov 17","president"
"1920","Nov 17","realdonaldtrump"
"1921","Nov 17","is"
"1922","Nov 17","traveling"
"1923","Nov 17","to"
"1924","Nov 17","california"
"1925","Nov 17","to"
"1926","Nov 17","meet"
"1927","Nov 17","with"
"1928","Nov 17","those"
"1929","Nov 17","impacted"
"1930","Nov 17","by"
"1931","Nov 17","the"
"1932","Nov 17","devastating"
"1933","Nov 17","wildfires"
"1934","Nov 17","learn"
"1935","Nov 17","how"
